col0,col1,col2,col3
Gnesta station,Adolf W. Edelsvärd,Gnesta,Gnesta Municipality
Svedala kyrka,Carl Georg Brunius,Svedala,Svedala Municipality
"Sunds kyrka, Östergötland",Olof Tempelman,Sund,Ydre Municipality
Tomelilla kyrka,Alfred Arwidius,Tomelilla,Tomelilla Municipality
Älghults kyrka,Jacob Wulff,Älghult,Uppvidinge Municipality
Tingsås kyrka,Johan Fredrik Åbom,Tingsryd,Tingsryd Municipality
Virke kyrka,Per Ulrik Stenhammar,Virke,Kävlinge Municipality
"Trefaldighetskyrkan, Arvika",Ivar Tengbom,Arvika,Arvika Municipality
Umestan business park,Erik Josephson,Umeå,Umeå Municipality
Umeå rådhus,Fredrik Olaus Lindström,Umeå,Umeå Municipality
Wahlmanska huset,Lars Israel Wahlman,Hedemora,Hedemora Municipality
"Vårfrukyrkan, Stockholm",Sven Hesselgren,Fruängen,Stockholm Municipality
Årsta church,Johan Celsing,Årsta,Stockholm Municipality
Söderledskyrkan,Bengt Lindroos,Gubbängen,Stockholm Municipality
Värtan railway station,Adolf W. Edelsvärd,Gärdet,Stockholm Municipality
