col0,col1,col2,col3
Labourd,France,French Basque Country,Ainhoa
Lower Navarre,France,Pyrénées-Atlantiques,Orsanco
Labourd,France,French Basque Country,Arcangues
Lower Navarre,France,Pyrénées-Atlantiques,Uhart-Mixe
Labourd,France,French Basque Country,Saint-Pierre-d'Irube
Lower Navarre,France,Pyrénées-Atlantiques,Lecumberry
Labourd,France,French Basque Country,Hasparren
Lower Navarre,France,Pyrénées-Atlantiques,Gamarthe
Labourd,France,French Basque Country,Lahonce
Lower Navarre,France,Pyrénées-Atlantiques,Anhaux
Labourd,France,French Basque Country,Cambo-les-Bains
Lower Navarre,France,Pyrénées-Atlantiques,Bidache
Labourd,France,French Basque Country,Halsou
Lower Navarre,France,Pyrénées-Atlantiques,Orègue
