col0,col1,col2,col3
Semriach,Austria,Climate Alliance,Bóly
Mayrhofen,Austria,Climate Alliance,Bad Tölz
Aschach an der Donau,Austria,Climate Alliance,Obernzell
Mitterkirchen im Machland,Austria,Climate Alliance,Mitterskirchen
Wölbling,Austria,Climate Alliance,Bischofswiesen
Metnitz,Austria,Climate Alliance,Haiterbach
Moosburg,Austria,Climate Alliance,Katerini
Laxenburg,Austria,Climate Alliance,Gödöllő
Velden am Wörther See,Austria,Climate Alliance,Bled
Mayrhofen,Austria,Climate Alliance,Cabourg
Obervellach,Austria,Climate Alliance,Kreuzau
Ebensee,Austria,Climate Alliance,Zawiercie
