col0,col1,col2,col3,col4
"Triple J Hottest 100, 1999",Australia,Triple J,"Triple J Hottest 100, 1998",record chart
"Triple J Hottest 100, 1998",Australia,Triple J,"Triple J Hottest 100, 1997",record chart
"Triple J Hottest 100, 1997",Australia,Triple J,"Triple J Hottest 100, 1996",record chart
"Triple J Hottest 100, 1996",Australia,Triple J,"Triple J Hottest 100, 1995",record chart
"Triple J Hottest 100, 1995",Australia,Triple J,"Triple J Hottest 100, 1994",record chart
"Triple J Hottest 100, 1994",Australia,Triple J,"Triple J Hottest 100, 1993",record chart
"Triple J Hottest 100, 1993",Australia,Triple J,"Triple J Hot 100, 1991",record chart
"Triple J Hot 100, 1991",Australia,Triple J,"Triple J Hot 100, 1990",record chart
"Triple J Hottest 100, 2009",Australia,Triple J,"Triple J Hottest 100, 2008",record chart
"Triple J Hot 100, 1990",Australia,Triple J,"Triple J Hot 100, 1989",record chart
"Triple J Hottest 100, 2013",Australia,Triple J,"Triple J Hottest 100, 2012",record chart
