col0,col1,col2,col3
Nayagarh district,Nayagarh subdivision,India,460153
Debagarh district,Deogarh subdivision,India,154290
Boudh district,Boudh subdivision,India,219537
Kendrapara district,Kendrapara subdivision,India,722547
Jajpur district,Jajpur subdivision,India,901158
Kandhamal district,Phulbani,India,373165
Birbhum district,Rampurhat subdivision,India,1711484
Bankura district,Khatra subdivision,India,1758579
South 24 Parganas district,Canning subdivision,India,3988183
Birbhum district,Bolpur subdivision,India,1711484
