col0,col1,col2,col3
Costa Norte,39.7374,resource management protected area,Azores
Costa Norte,24.58,resource management protected area,Azores
Ponta da Ferraria-Ponta da Bretanha,19.5528002,resource management protected area,Azores
Ponta do Cintrão-Ponta da Maia,23.1009008,resource management protected area,Azores
Topo,6.0978,resource management protected area,Azores
Ilhéus das Cabras,1.1176,resource management protected area,Azores
Costa das Fajãs,8.7622,resource management protected area,Azores
Quatro Ribeiras,3.573,resource management protected area,Azores
Capelinhos,4.9951,resource management protected area,Azores
Caloura-Ilhéu de Vila Franca do Campo,13.4931005,resource management protected area,Azores
Baixa de Vila Nova,0.4201,resource management protected area,Azores
Banco D. João de Castro,348.692,resource management protected area,Azores
Costa do Corvo,257.3883984,resource management protected area,Azores
