col0,col1,col2,col3
Melodifestivalen 2015: 2nd preselection round,Emelie Irewald,Robin Paulsson,Sweden
Melodifestivalen 2015: 1st preselection round,Dolly Style,Robin Paulsson,Sweden
Melodifestivalen 2015: 2nd preselection round,Filippa Bark,Robin Paulsson,Sweden
Melodifestivalen 2015: 1st preselection round,Rickard Söderberg,Robin Paulsson,Sweden
Melodifestivalen 2015: 2nd preselection round,Peter Settman,Robin Paulsson,Sweden
Melodifestivalen 2015: 1st preselection round,Elize Ryd,Robin Paulsson,Sweden
Melodifestivalen 2015: 2nd preselection round,Mariette Hansson,Robin Paulsson,Sweden
Melodifestivalen 2015: 1st preselection round,Jessica Andersson,Robin Paulsson,Sweden
Melodifestivalen 2015: 2nd preselection round,Magnus Carlsson,Robin Paulsson,Sweden
Melodifestivalen 2015: 1st preselection round,Daniel Gildenlöw,Robin Paulsson,Sweden
Melodifestivalen 2015: 2nd preselection round,Marie Bergman,Robin Paulsson,Sweden
Melodifestivalen 2015: 1st preselection round,Eric Saade,Robin Paulsson,Sweden
