col0,col1,col2,col3
Farbauti,moon of Saturn,Saturn,2004-12-12
Suttungr,moon of Saturn,Saturn,2000-09-23
Bestla,moon of Saturn,Saturn,2004-12-13
S/2004 S 12,moon of Saturn,Saturn,2004-12-12
Narvi,moon of Saturn,Saturn,2003-02-05
Aegir,moon of Saturn,Saturn,2004-12-12
S/2006 S 1,moon of Saturn,Saturn,2006-01-04
Bergelmir,moon of Saturn,Saturn,2004-12-12
Mundilfari,moon of Saturn,Saturn,2000-09-23
S/2004 S 17,moon of Saturn,Saturn,2004-12-13
Jarnsaxa,moon of Saturn,Saturn,2006-01-05
S/2004 S 13,moon of Saturn,Saturn,2004-12-12
Tarvos,moon of Saturn,Saturn,2000-09-23
Hyrrokkin,moon of Saturn,Saturn,2004-12-12
Siarnaq,moon of Saturn,Saturn,2000-09-23
