col0,col1,col2,col3
Kachina Bridge,Kachina Bridge,North America,natural arch
Owachomo Bridge,Owachomo Bridge,North America,natural arch
Musselman Arch,Musselman Arch,North America,natural arch
Skyline Arch,Skyline Arch,North America,natural arch
Sand Dune Arch,Sand Dune Arch,North America,natural arch
Partition Arch,Partition Arch,North America,natural arch
Turret Arch,Turret Arch,North America,natural arch
Broken Arch,Broken Arch,North America,natural arch
Double O Arch,Double O Arch,North America,natural arch
Sipapu Bridge,Sipapu Bridge,North America,natural arch
Mesa Arch,Mesa Arch,North America,natural arch
Grosvenor Arch,Grosvenor Arch,North America,natural arch
Corona Arch,Corona Arch,North America,natural arch
Double Arch,Double Arch,North America,natural arch
Delicate Arch,Delicate Arch,North America,natural arch
