col0,col1,col2,col3
Afghan Air Force attack airplane fleet,aircraft fleet,attack airplane,Su-20/22 in Afghan service
Afghan Air Force fighter fleet,aircraft fleet,fighter,Afghan Air Force MiG-23 fleet
Algerian Air Force trainer fleet,aircraft fleet,trainer,Algerian CM 170 fleet
Algerian airlifter fleet,aircraft fleet,airlifter,Algerian An-12 fleet
MiG-21F-13 fleet,aircraft fleet,MiG-21F-13,Algerian MiG-21F-13 fleet
MiG-17 fleet,aircraft fleet,MiG-17,Afghan Air Force MiG-17 fleet
Algerian Air Force combat airplane fleet,aircraft fleet,combat airplane,Algerian MiG-25 fleet
Il-14 fleet,aircraft fleet,Il-14,Albanian Il-14 fleet
United Arab Emirates Air Force helicopter fleet,aircraft fleet,helicopter,United Arab Emirates Air Force Bell 206 fleet
United Arab Emirates Air Force airlifter fleet,aircraft fleet,airlifter,Abu Dhabi Defence Force Air Wing DHC-4 Caribou fleet
