col0,col1,col2,col3
V* V868 Per,Perseus,1.8306,rotating variable star
V* V870 Per,Perseus,1.6342,rotating variable star
V* V862 Per,Perseus,1.9325,rotating variable star
V* V782 Per,Perseus,1.9669,rotating variable star
V* V822 Per,Perseus,2.1228,rotating variable star
V* V823 Per,Perseus,1.9247,rotating variable star
V* V853 Per,Perseus,1.8794,rotating variable star
V* V864 Per,Perseus,1.9937,rotating variable star
V* V810 Per,Perseus,1.9211,rotating variable star
V* V778 Per,Perseus,1.7272,rotating variable star
V* V788 Per,Perseus,1.9481,rotating variable star
V* V807 Per,Perseus,1.5318,rotating variable star
V* V804 Per,Perseus,1.9486,rotating variable star
