col0,col1,col2,col3
Desenho de Planta - Álbum M. A. B. A. D. - Prancha N.5,Paulista Museum Fund Collection,Maria Augusta da Costa Carvalho,GLAM Museu Paulista
Sem Título/Legenda 17,Museu Paulista collection,Oreste Sercelli,GLAM Museu Paulista
Untitled 16,Museu Paulista collection,Oreste Sercelli,GLAM Museu Paulista
Quarto de Vestir,Museu Paulista collection,Oreste Sercelli,GLAM Museu Paulista
Parede,Museu Paulista collection,Oreste Sercelli,GLAM Museu Paulista
Salve Magna Parens Frucum Audacia Fortuna Juvat In Arte Libertas Humilis Labor Si Id Non Humilis Gloria,Museu Paulista collection,Oreste Sercelli,GLAM Museu Paulista
Sem Título/Legenda 30,Museu Paulista collection,Oreste Sercelli,GLAM Museu Paulista
Sem Título/Legenda 15,Museu Paulista collection,Oreste Sercelli,GLAM Museu Paulista
Sem Título/Legenda 14,Museu Paulista collection,Oreste Sercelli,GLAM Museu Paulista
Toilette Parede G Toilette Parede H,Museu Paulista collection,Oreste Sercelli,GLAM Museu Paulista
Toilete Senhoras,Museu Paulista collection,Oreste Sercelli,GLAM Museu Paulista
