col0,col1,col2,col3
"My Blue Sky - Samuel Beckett's Grave, Paris; Catacombs under Paris; Marfa Mix; Canal Street - Grand Central - Bronxville",installation,copyrighted,Stephen Vitiello
A Man of the Crowd,installation,copyrighted,Matthew Buckingham
Day for Night,installation,copyrighted,William Kentridge
Journey to the Moon,installation,copyrighted,William Kentridge
"7 Fragments for Georges Méliès, Installation of seven film fragments: Invisible Mending; Moveable Assets; Autodidact; Feats of Prestidigitation; Tabula Rasa I; Tabula Rasa II; and Balancing Act",installation,copyrighted,William Kentridge
Learning the Flute,installation,copyrighted,William Kentridge
"Patagonia, November",installation,copyrighted,Francis Alÿs
Breath,installation,copyrighted,Shirazeh Houshiary
Camion,installation,copyrighted,Armando Andrade Tudela
Kings of the Hill,installation,copyrighted,Yael Bartana
Rheinmetall/Victoria 8,installation,copyrighted,Rodney Graham
Happiness,installation,copyrighted,Paul Chan
Play Dead; Real Time,installation,copyrighted,Douglas Gordon
When Faith Moves Mountains,installation,copyrighted,Francis Alÿs
