col0,col1,col2,col3
Noto Sans Newa,Noto fonts,SIL Open Font License,open-source Unicode typeface
Noto Sans Marchen,Noto fonts,SIL Open Font License,open-source Unicode typeface
Noto Sans Multani,Noto fonts,SIL Open Font License,open-source Unicode typeface
Noto Sans Mro,Noto fonts,SIL Open Font License,open-source Unicode typeface
Noto Sans Modi,Noto fonts,SIL Open Font License,open-source Unicode typeface
Noto Sans Miao,Noto fonts,SIL Open Font License,open-source Unicode typeface
Noto Sans Meroitic,Noto fonts,SIL Open Font License,open-source Unicode typeface
Noto Sans Mende Kikakui,Noto fonts,SIL Open Font License,open-source Unicode typeface
Noto Sans Mayan Numerals,Noto fonts,SIL Open Font License,open-source Unicode typeface
Noto Sans Masaram Gondi,Noto fonts,SIL Open Font License,open-source Unicode typeface
Noto Sans Manichaean,Noto fonts,SIL Open Font License,open-source Unicode typeface
