col0,col1,col2,col3
"Hofstraat 24, Hasselt",Rijksmonument,Hofstraat,Hasselt
"Brouwersgracht 18, Hasselt",Rijksmonument,Brouwersgracht,Hasselt
"Zoutsloot 51, Harlingen",Rijksmonument,Zoutsloot,Harlingen
"Zuidzijde 100, Goudriaan",Rijksmonument,Zuidzijde,Goudriaan
"Zuidzijde Haven 1, Goedereede",Rijksmonument,Zuidzijde Haven,Goedereede
"Sint Jacobstraat 8, Harlingen",Rijksmonument,St. Jacobstraat,Harlingen
"Kleine Bredeplaats 24, Harlingen",Rijksmonument,Kleine Bredeplaats,Harlingen
"Hoenderdijk 5, Ouddorp",Rijksmonument,Hoenderdijk,Ouddorp
Lage der A 24 (Groningen),Rijksmonument,Lage der A,Groningen
Lage der A 18 (Groningen),Rijksmonument,Lage der A,Groningen
