col0,col1,col2,col3
Breedoge,district electoral division,Ireland,County Roscommon
Boyle Urban,district electoral division,Ireland,County Roscommon
Boyle Rural,district electoral division,Ireland,County Roscommon
Ballyformoyle,district electoral division,Ireland,County Roscommon
Ballyfarnan,district electoral division,Ireland,County Roscommon
Aughrim West,district electoral division,Ireland,County Roscommon
Aughrim East,district electoral division,Ireland,County Roscommon
Altagowlan,district electoral division,Ireland,County Roscommon
Aghafin,district electoral division,Ireland,County Roscommon
Turrock,district electoral division,Ireland,County Roscommon
