col0,col1,col2,col3
Palermo,Juan Dominguez Palermo,Argentina,225970
Villa Luro,Pedro Luro,Argentina,32502
Boedo,Mariano Boedo,Argentina,47306
"Coghlan, Buenos Aires",John Coghlan,Argentina,18604
Parque Chacabuco,Chacabuco Park,Argentina,56281
Villa Devoto,Antonio Devoto,Argentina,66521
Puerto Madero,Eduardo Madero,Argentina,6726
San Telmo,Peter González,Argentina,20453
Parque Avellaneda,Avellaneda Park,Argentina,53229
Liniers,"Santiago de Liniers, 1st Count of Buenos Aires",Argentina,44132
Villa Crespo,Antonio F. Crespo,Argentina,81959
