col0,col1,col2,col3
Polling station no 2865 (Macedoni),Centar,Centar Municipality,North Macedonia
Polling station no 2864 (Machdonia),Centar,Centar Municipality,North Macedonia
Polling station!no 2863 (Macedonia),Centar,Centar Municipality,North Macedonia
Polling station no 2862 (Macedonia+,Centar,Centar Municipality,North Macedonia
Polling station no 2861 )Macedonia),Centar,Centar Municipality,North Macedonia
Polling station no 2860 (Macedonia,Centar,Centar Municipality,North Macedonia
Polling station no 2859 (Macedoni),Centar,Centar Municipality,North Macedonia
Polling stavion no 2858 (Macedonia),Centar,Centar Municipality,North Macedonia
Polling station no 2857 Macedonia),Centar,Centar Municipality,North Macedonia
Polling station no 2858 (Macedonia),Centar,Centar Municipality,North Macedonia
Polling station no 2855 +Macedonia),Centar,Centar Municipality,North Macedonia
Polling station po 2854 (Macedonia),Centar,Centar Municipality,North Macedonia
Polling station no 2853(Macedonia),Centar,Centar Municipality,North Macedonia
