col0,col1,col2,col3
KCNA3,gene,human chromosome 1,Potassium voltage-gated channel subfamily A member 3
KCNA2,gene,human chromosome 1,Potassium voltage-gated channel subfamily A member 2
IVL,gene,human chromosome 1,Involucrin
IPP,gene,human chromosome 1,Intracisternal A particle-promoted polypeptide
INSRR,gene,human chromosome 1,Insulin receptor related receptor
INPP5B,gene,human chromosome 1,Inositol polyphosphate-5-phosphatase B
ILF2,gene,human chromosome 1,Interleukin enhancer binding factor 2
IL12RB2,gene,human chromosome 1,Interleukin 12 receptor subunit beta 2
IL6R,gene,human chromosome 1,Interleukin 6 receptor
CCN1,gene,human chromosome 1,Cellular communication network factor 1
IFI16,gene,human chromosome 1,Interferon gamma inducible protein 16
ID3,gene,human chromosome 1,"Inhibitor of DNA binding 3, HLH protein"
HTR6,gene,human chromosome 1,5-hydroxytryptamine receptor 6
HTR1D,gene,human chromosome 1,5-hydroxytryptamine receptor 1D
