col0,col1,col2,col3
Bank of Napoli,art collection,1861-01-01,Intesa Sanpaolo
Villa I Tatti,art collection,1961-01-01,Harvard University
Galerie espagnole,art collection,1838-01-01,Louis Philippe I
Demidov collection,art collection,1800-01-01,"Anatoly Nikolaievich Demidov, 1st Prince of San Donato"
Bank of Napoli,business,1861-01-01,Intesa Sanpaolo
Villa I Tatti,photo library,1961-01-01,Harvard University
Galerie espagnole,room,1838-01-01,Louis Philippe I
Villa I Tatti,research institute,1961-01-01,Harvard University
Bank of Napoli,bank,1861-01-01,Intesa Sanpaolo
Villa I Tatti,villa,1961-01-01,Harvard University
Château de Malmaison,museum building,1242-01-01,Joséphine de Beauharnais
Sammlung Max und Fanny Steinthal,art collection,1890-01-01,Max Steinthal
Bavarian State Painting Collections,art collection,1799-01-01,Bavaria
Villa Medici,art collection,1520-01-01,Italy
