col0,col1,col2,col3
"La firmao de la kato, kiu pilkludas",Esperanto,Internacia Mondliteraturo,Ferdinand Hirt & Sohn
Nobela peko,Esperanto,Internacia Mondliteraturo,Ferdinand Hirt & Sohn
Elektitaj noveloj,Esperanto,Internacia Mondliteraturo,Ferdinand Hirt & Sohn
Insulo de feliĉuloj,Esperanto,Internacia Mondliteraturo,Ferdinand Hirt & Sohn
Noveloj,Esperanto,Internacia Mondliteraturo,Ferdinand Hirt & Sohn
Deklaracio,Esperanto,Internacia Mondliteraturo,Ferdinand Hirt & Sohn
Orientaj fabeloj,Esperanto,Internacia Mondliteraturo,Ferdinand Hirt & Sohn
Nuntempaj rakontoj,Esperanto,Internacia Mondliteraturo,Ferdinand Hirt & Sohn
Tri noveloj,Esperanto,Internacia Mondliteraturo,Ferdinand Hirt & Sohn
Servokapabla!; Marcus Tybout,Esperanto,Internacia Mondliteraturo,Ferdinand Hirt & Sohn
Hebreaj rakontoj,Esperanto,Internacia Mondliteraturo,Ferdinand Hirt & Sohn
