col0,col1,col2,col3
Cybkі,village in Belarus,Braševіčy Sieĺsaviet,Belarus
Tatarnavіčy,village in Belarus,Antopaĺ Sieĺsaviet,Belarus
Svieklіčy,village in Belarus,Antopaĺ Sieĺsaviet,Belarus
Rašyn,village in Belarus,Antopaĺ Sieĺsaviet,Belarus
Pieršamajsk,village in Belarus,Antopaĺ Sieĺsaviet,Belarus
Padliessie,village in Belarus,Antopaĺ Sieĺsaviet,Belarus
Navasiolki,village in Belarus,Antopaĺ Sieĺsaviet,Belarus
Mikulki,village in Belarus,Lyntupy village council,Belarus
Kuciški,village in Belarus,Lyntupy village council,Belarus
Dubavaja,village in Belarus,Antopaĺ Sieĺsaviet,Belarus
Halіk,village in Belarus,Antopaĺ Sieĺsaviet,Belarus
Hrockaŭščyna,former populated place,Lyntupy village council,Belarus
Mikulki,former populated place,Lyntupy village council,Belarus
Kuciški,former populated place,Lyntupy village council,Belarus
