col0,col1,col2,col3
"Barú District, Chiriquí",Chiriquí Province,Panama,595
Pinogana District,Darién Province,Panama,4901.4
Chepigana District,Darién Province,Panama,6991.1
Mariato District,Veraguas Province,Panama,1381.4
La Mesa District,Veraguas Province,Panama,511
Cañazas District,Veraguas Province,Panama,788.7
Soná District,Veraguas Province,Panama,1519.1
Atalaya District,Veraguas Province,Panama,156.2
Río de Jesús District,Veraguas Province,Panama,302.3
Las Palmas District,Veraguas Province,Panama,1015.4
Calobre District,Veraguas Province,Panama,806.2
Chimán District,Panamá Province,Panama,1046
