col0,col1,col2,col3
2017–18 Adelaide United W-League season,women's association football,2016–17 Adelaide United W-League season,association football
2009–10 Olympique Lyonnais season,women's association football,2008–09 Olympique Lyonnais season,association football
2011–12 ASDC Chiasiellis season,women's sports,2010–11 ASDC Chiasiellis season,association football
2011–12 ACF Brescia Femminile season,women's sports,2010–11 ACF Brescia Femminile season,association football
2012–13 ASDCF Riviera di Romagna season,women's sports,2011–12 ASDCF Riviera di Romagna season,association football
2012–13 ASDC Chiasiellis season,women's sports,2011–12 ASDC Chiasiellis season,association football
2012–13 ACF Brescia Femminile season,women's sports,2011–12 ACF Brescia Femminile season,association football
2013–14 ASD AGSM Verona season,women's sports,2012–13 ASD AGSM Verona season,association football
2010–11 ASD AGSM Verona season,women's sports,2009–10 ASD AGSM Verona season,association football
2018 Chicago Red Stars season,women's sports,2017 Chicago Red Stars season,association football
2018 Houston Dash season,women's sports,2017 Houston Dash season,association football
2017–18 Associazione Sportiva Dilettantistica Pink Sport Time season,women's sports,2016–17 Associazione Sportiva Dilettantistica Pink Sport Time season,association football
2018 Seattle Reign FC season,women's sports,2017 Seattle Reign FC season,association football
2017–18 Perth Glory W-League season,women's association football,2016–17 Perth Glory W-League season,association football
2017–18 Melbourne City W-League season,women's association football,2016–17 Melbourne City W-League season,association football
