col0,col1,col2,col3
Ꚇ̆,Ч,Cyrillic letter,Cyrillic script
К̓,К,Cyrillic letter,Cyrillic script
Ӄ̆,К,Cyrillic letter,Cyrillic script
І́,І,Cyrillic letter,Cyrillic script
Ӱ́,У,Cyrillic letter,Cyrillic script
Ҽ̆,Ҽ,Cyrillic letter,Cyrillic script
Ꚗ̆,breve,Cyrillic letter,Cyrillic script
Щ̆,Щ,Cyrillic letter,Cyrillic script
Ш̆,Ш,Cyrillic letter,Cyrillic script
Ԛ̆,Ԛ,Cyrillic letter,Cyrillic script
Џ̆,Џ,Cyrillic letter,Cyrillic script
К̆,К,Cyrillic letter,Cyrillic script
Ԭ,Д,Cyrillic letter,Cyrillic script
Г̄,Г,Cyrillic letter,Cyrillic script
Г̧,Г,Cyrillic letter,Cyrillic script
