col0,col1,col2,col3
Pebaun Hulu,fourth-level administrative division in Indonesia,UTC+07:00,Indonesia
Pantai,fourth-level administrative division in Indonesia,UTC+07:00,Indonesia
Aur Duri,fourth-level administrative division in Indonesia,UTC+07:00,Indonesia
Bukit Kauman,fourth-level administrative division in Indonesia,UTC+07:00,Indonesia
"Sungai Besar, Kuantan Mudik",fourth-level administrative division in Indonesia,UTC+08:00,Indonesia
Banjar Padang,fourth-level administrative division in Indonesia,UTC+07:00,Indonesia
Koto Benai,fourth-level administrative division in Indonesia,UTC+07:00,Indonesia
Koto Cengar,fourth-level administrative division in Indonesia,UTC+07:00,Indonesia
Saik,fourth-level administrative division in Indonesia,UTC+07:00,Indonesia
Seberang Pantai,fourth-level administrative division in Indonesia,UTC+07:00,Indonesia
Kasang,fourth-level administrative division in Indonesia,UTC+07:00,Indonesia
Kinali,fourth-level administrative division in Indonesia,UTC+07:00,Indonesia
Sangau,fourth-level administrative division in Indonesia,UTC+07:00,Indonesia
Talontom,fourth-level administrative division in Indonesia,UTC+07:00,Indonesia
