col0,col1,col2,col3
1988 Clásico RCN,Clásico RCN,Colombia,1988-05-21
1987 Clásico RCN,Clásico RCN,Colombia,1987-05-22
1986 Clásico RCN,Clásico RCN,Colombia,1986-05-19
1985 Clásico RCN,Clásico RCN,Colombia,1985-05-15
1984 Clásico RCN,Clásico RCN,Colombia,1984-04-22
1983 Clásico RCN,Clásico RCN,Colombia,1983-05-15
1982 Clásico RCN,Clásico RCN,Colombia,1982-05-16
1981 Clásico RCN,Clásico RCN,Colombia,1981-05-24
1980 Clásico RCN,Clásico RCN,Colombia,1980-03-18
1979 Clásico RCN,Clásico RCN,Colombia,1979-04-03
