col0,col1,col2,col3
Scenic Rim Region,40072,Scenic Rim Regional Council,Australia
Rockhampton Region,79726,Rockhampton Regional Council,Australia
Shire of Quilpie,813,Quilpie Shire Council,Australia
Aboriginal Shire of Pormpuraaw,749,Pormpuraaw Aboriginal Shire Council,Australia
Northern Peninsula Area Region,2796,Northern Peninsula Area Regional Council,Australia
Aboriginal Shire of Lockhart River,712,Lockhart River Aboriginal Shire Council,Australia
Shire of Livingstone,36272,Livingstone Shire Council,Australia
Aboriginal Shire of Hope Vale,918,Hope Vale Aboriginal Shire Council,Australia
Shire of Hinchinbrook,10885,Hinchinbrook Shire Council,Australia
Gladstone Region,61640,Gladstone Regional Council,Australia
Shire of Etheridge,799,Etheridge Shire Council,Australia
Shire of Croydon,294,Croydon Shire Council,Australia
Shire of Cloncurry,3032,Cloncurry Shire Council,Australia
Charters Towers Region,11876,Charters Towers Regional Council,Australia
