col0,col1,col2,col3
Lausanne,European City of the Reformation,Ecublens,UTC+01:00
Basel,European City of the Reformation,Binningen,UTC+01:00
Zürich,European City of the Reformation,Wallisellen,UTC+01:00
Lausanne,European City of the Reformation,Épalinges,UTC+01:00
Zürich,European City of the Reformation,Urdorf,UTC+01:00
Basel,European City of the Reformation,Münchenstein,UTC+01:00
Lausanne,European City of the Reformation,Froideville,UTC+01:00
Zürich,European City of the Reformation,Adliswil,UTC+01:00
Lausanne,European City of the Reformation,Saint-Sulpice,UTC+01:00
Zürich,European City of the Reformation,Kilchberg,UTC+01:00
