col0,col1,col2,col3
1979 Japanese Badminton Championships,Japanese Badminton Championships,Japan,1979 Japanese Badminton Championships – Men's singles
1968 Japanese Badminton Championships,Japanese Badminton Championships,Japan,1968 Japanese Badminton Championships – Men's singles
1967 Japanese Badminton Championships,Japanese Badminton Championships,Japan,1967 Japanese Badminton Championships – Men's singles
1966 Japanese Badminton Championships,Japanese Badminton Championships,Japan,1966 Japanese Badminton Championships – Men's singles
1965 Japanese Badminton Championships,Japanese Badminton Championships,Japan,1965 Japanese Badminton Championships – Men's singles
1964 Japanese Badminton Championships,Japanese Badminton Championships,Japan,1964 Japanese Badminton Championships – Men's singles
1963 Japanese Badminton Championships,Japanese Badminton Championships,Japan,1963 Japanese Badminton Championships – Men's singles
1962 Japanese Badminton Championships,Japanese Badminton Championships,Japan,1962 Japanese Badminton Championships – Men's singles
1961 Japanese Badminton Championships,Japanese Badminton Championships,Japan,1961 Japanese Badminton Championships – Men's singles
1960 Japanese Badminton Championships,Japanese Badminton Championships,Japan,1960 Japanese Badminton Championships – Men's singles
1959 Japanese Badminton Championships,Japanese Badminton Championships,Japan,1959 Japanese Badminton Championships – Men's singles
1958 Japanese Badminton Championships,Japanese Badminton Championships,Japan,1958 Japanese Badminton Championships – Men's singles
2002 Japanese Badminton Championships,Japanese Badminton Championships,Japan,2002 Japanese Badminton Championships – Men's singles
