col0,col1,col2,col3
Tapoa Province,Diapaga,Est Region,Burkina Faso
Ziro Province,Sapouy,Centre-Ouest Region,Burkina Faso
Sanguié Province,Réo,Centre-Ouest Region,Burkina Faso
Sissili Province,Léo,Centre-Ouest Region,Burkina Faso
Boulkiemdé Province,Koudougou,Centre-Ouest Region,Burkina Faso
Namentenga Province,Boulsa,Centre-Nord Region,Burkina Faso
Sanmatenga Province,Kaya,Centre-Nord Region,Burkina Faso
Bam Province,Kongoussi,Centre-Nord Region,Burkina Faso
Léraba Province,Sindou,Cascades Region,Burkina Faso
Comoé Province,Banfora,Cascades Region,Burkina Faso
Tuy Province,Houndé,Hauts-Bassins Region,Burkina Faso
Houet Province,Bobo Dioulasso,Hauts-Bassins Region,Burkina Faso
