col0,col1,col2,col3
2009 Chinese Taipei Open Badminton Championships,New Taipei City,WikiProject Badminton/tournament focus list,Taiwan
2008 Chinese Taipei Open Badminton Championships,New Taipei City,WikiProject Badminton/tournament focus list,Taiwan
2010 Chinese Taipei Open Badminton Championships,New Taipei City,WikiProject Badminton/tournament focus list,Taiwan
2007 Chinese Taipei Open Badminton Championships,New Taipei City,WikiProject Badminton/tournament focus list,Taiwan
2004 Chinese Taipei Open Badminton Championships,Taoyuan City,WikiProject Badminton/tournament focus list,Taiwan
2019 Chinese Taipei Open Badminton Championships,Taipei,WikiProject Badminton/tournament focus list,Taiwan
2018 Chinese Taipei Open Badminton Championships,Taipei,WikiProject Badminton/tournament focus list,Taiwan
2017 Chinese Taipei Open Badminton Championships,Taipei,WikiProject Badminton/tournament focus list,Taiwan
2016 Chinese Taipei Open Grand Prix Gold,Taipei,WikiProject Badminton/tournament focus list,Taiwan
2015 Chinese Taipei Open Grand Prix Gold,Taipei,WikiProject Badminton/tournament focus list,Taiwan
