col0,col1,col2,col3
Heidenau,Mügeln,Sächsische Schweiz-Osterzgebirge,Germany
Wilsdruff,Mohorn,Sächsische Schweiz-Osterzgebirge,Germany
Kreischa,Lungkwitz,Sächsische Schweiz-Osterzgebirge,Germany
Wilsdruff,Limbach,Sächsische Schweiz-Osterzgebirge,Germany
Neustadt in Sachsen,Langburkersdorf,Sächsische Schweiz-Osterzgebirge,Germany
Heidenau,Kleinsedlitz,Sächsische Schweiz-Osterzgebirge,Germany
Wilsdruff,Kleinopitz,Sächsische Schweiz-Osterzgebirge,Germany
Kreischa,Kleba,Sächsische Schweiz-Osterzgebirge,Germany
Wilsdruff,Kaufbach,Sächsische Schweiz-Osterzgebirge,Germany
Rabenau,Karsdorf,Sächsische Schweiz-Osterzgebirge,Germany
Heidenau,Wölkau,Sächsische Schweiz-Osterzgebirge,Germany
