col0,col1,col2,col3
Whitewater State Park,United States of America,place listed on the National Register of Historic Places,IUCN category V: Protected Landscape/Seascape
Sibley State Park,United States of America,place listed on the National Register of Historic Places,IUCN category V: Protected Landscape/Seascape
Scenic State Park,United States of America,place listed on the National Register of Historic Places,IUCN category V: Protected Landscape/Seascape
Mille Lacs Kathio State Park,United States of America,place listed on the National Register of Historic Places,IUCN category V: Protected Landscape/Seascape
Charles A. Lindbergh State Park,United States of America,place listed on the National Register of Historic Places,IUCN category V: Protected Landscape/Seascape
Blue Mounds State Park,United States of America,place listed on the National Register of Historic Places,IUCN category V: Protected Landscape/Seascape
Lake Bemidji State Park,United States of America,place listed on the National Register of Historic Places,IUCN category V: Protected Landscape/Seascape
Jay Cooke State Park,United States of America,place listed on the National Register of Historic Places,IUCN category V: Protected Landscape/Seascape
Upper Sioux Agency State Park,United States of America,place listed on the National Register of Historic Places,IUCN category V: Protected Landscape/Seascape
Big Bog State Recreation Area,United States of America,National Natural Landmark,IUCN category V: Protected Landscape/Seascape
Mille Lacs Kathio State Park,United States of America,National Historic Landmark,IUCN category V: Protected Landscape/Seascape
