col0,col1,col2,col3
Hradec Králové,Hradec Králové District,Světí,Elbe
Ústí nad Labem,Ústí nad Labem District,Velké Chvojno,Elbe
Hradec Králové,Hradec Králové District,Skalice,Elbe
Ústí nad Labem,Ústí nad Labem District,Malečov,Elbe
Hradec Králové,Hradec Králové District,Lochenice,Elbe
Ústí nad Labem,Ústí nad Labem District,Libouchec,Elbe
Hradec Králové,Hradec Králové District,Předměřice nad Labem,Elbe
Ústí nad Labem,Ústí nad Labem District,Trmice,Elbe
Hradec Králové,Hradec Králové District,Všestary,Elbe
Ústí nad Labem,Ústí nad Labem District,Chuderov,Elbe
Hradec Králové,Hradec Králové District,Opatovice nad Labem,Elbe
