col0,col1,col2,col3
West Godavari district,Dwaraka Tirumala mandal,India,1972048
Srikakulam district,Narasannapeta mandal,India,1361376
West Godavari district,Eluru (rural) mandal,India,1972048
Aurangabad district,Aurangabad Sadar subdivision,India,1221389
West Godavari district,Nallajerla mandal,India,1972048
Srikakulam district,Srikakulam mandal,India,1361376
West Godavari district,Bhimadole mandal,India,1972048
Srikakulam district,Palakonda mandal,India,1361376
West Godavari district,Bhimavaram mandal,India,1972048
Srikakulam district,Kotturu mandal,India,1361376
Rayagada district,Rayagada subdivision,India,495951
Malkangiri district,Malkangiri subdivision,India,309568
Nabarangpur district,Nabarangpur subdivision,India,616134
Jamnagar district,Kalavad Taluka,India,1045927
Cooch Behar district,Mekhliganj subdivision,India,1367544
