col0,col1,col2,col3
1925 Irish Open Badminton Championships,Irish Open Badminton Championships,1925 Irish Open Badminton Championships – Men's doubles,Ireland
1924 Irish Open Badminton Championships,Irish Open Badminton Championships,1924 Irish Open Badminton Championships – Men's doubles,Ireland
1909 Irish Open Badminton Championships,Irish Open Badminton Championships,1909 Irish Open Badminton Championships – Men's doubles,Ireland
1908 Irish Open Badminton Championships,Irish Open Badminton Championships,1908 Irish Open Badminton Championships – Men's doubles,Ireland
1907 Irish Open Badminton Championships,Irish Open Badminton Championships,1907 Irish Open Badminton Championships – Men's doubles,Ireland
1906 Irish Open Badminton Championships,Irish Open Badminton Championships,1906 Irish Open Badminton Championships – Men's doubles,Ireland
1902 Irish Open Badminton Championships,Irish Open Badminton Championships,1902 Irish Open Badminton Championships – Men's doubles,Ireland
1911 Irish Open Badminton Championships,Irish Open Badminton Championships,1911 Irish Open Badminton Championships – Men's doubles,Ireland
1903 Irish Open Badminton Championships,Irish Open Badminton Championships,1903 Irish Open Badminton Championships – Men's doubles,Ireland
1951 Irish Open Badminton Championships,Irish Open Badminton Championships,1951 Irish Open Badminton Championships – Men's doubles,Ireland
