col0,col1,col2,col3
Arkhangelskoye Estate Museum,1918-10-23,"Krasnogorsky District, Moscow Oblast",manor estate
Rittergut Köttewitz,1939-01-01,Dohna,manor estate
manor and park Radibor,1719-01-01,Radibor,manor estate
Weidlitzer Schloss,1859-01-01,Neschwitz,manor estate
Rittergut and Gutspark Weidlitz,1859-01-01,Neschwitz,manor estate
Rittergut Schirgiswalde,1800-01-01,Schirgiswalde-Kirschau,manor estate
Schloss Jahmen,1767-01-01,Boxberg/O.L.,manor estate
Rittergut Köttewitz,1939-01-01,Dohna,nursing home
Arkhangelskoye Estate Museum,1918-10-23,"Krasnogorsky District, Moscow Oblast",museum
Manoir de Loraille,1600-01-01,Saint-Roch-sur-Égrenne,manor estate
