col0,col1,col2,col3
Nogales-Morley Gate Port of Entry,Mexico United States border crossing #1458,Nogales,Mexico–United States border
Laredo Convent Avenue Port of Entry,Mexico United States border crossing #1444,Laredo,Mexico–United States border
Pharr Texas Port of Entry,Mexico United States border crossing #1572,Texas,Mexico–United States border
Boquillas Port of Entry,Mexico United States border crossing #1464,Texas,Mexico–United States border
Laredo Juarez-Lincoln Port of Entry,Mexico United States border crossing #1462,Texas,Mexico–United States border
Progreso Texas Port of Entry,Mexico United States border crossing #1460,Texas,Mexico–United States border
Roma Texas Port of Entry,Mexico United States border crossing #1448,Texas,Mexico–United States border
Falcon Dam Port of Entry,Mexico United States border crossing #1426,Texas,Mexico–United States border
Presidio Texas Port of Entry,Mexico United States border crossing #1424,Texas,Mexico–United States border
Nogales-Morley Gate Port of Entry,Mexico United States border crossing #1458,Arizona,Mexico–United States border
Nogales-Mariposa Port of Entry,Mexico United States border crossing #1435,Arizona,Mexico–United States border
Douglas Arizona Port of Entry,Mexico United States border crossing #1430,Arizona,Mexico–United States border
Lukeville Port of Entry,Mexico United States border crossing #1420,Arizona,Mexico–United States border
Calexico West Port of Entry,Mexico United States border crossing #1574,California,Mexico–United States border
