col0,col1,col2,col3
Château du Petit-Arnsberg,monument historique classé,France,Obersteinbach
Château de Lutzelhardt,monument historique classé,France,Obersteinbach
Wasenbourg,monument historique classé,France,Niederbronn-les-Bains
Château du Nouveau-Windstein,monument historique classé,France,Windstein
Château du Vieux-Windstein,registered historic monument,France,Windstein
Château de Lœwenstein,monument historique classé,France,Wingen
Château de Hohenbourg,monument historique classé,France,Wingen
Château du Wasigenstein,monument historique classé,France,Niedersteinbach
Château du Fleckenstein,monument historique classé,France,Lembach
Château de Frœnsbourg,monument historique classé,France,Lembach
Château d'Ochsenstein,monument historique classé,France,Reinhardsmunster
