col0,col1,col2,col3
Clay County,South Dakota,Clay County,1079
Lawrence County,South Dakota,Lawrence County,2073
Grant County,South Dakota,Grant County,1782
Lawrence County,South Dakota,Lawrence County,2073
Clark County,South Dakota,Clark County,2507
Lawrence County,South Dakota,Lawrence County,2073
Clay County,South Dakota,Clay County,1079
Lawrence County,South Dakota,Lawrence County,2073
Grant County,South Dakota,Grant County,1782
Brown County,South Dakota,Brown County,4484
Clay County,South Dakota,Clay County,1079
Campbell County,South Dakota,Campbell County,1998
