col0,col1,col2,col3
Shaanxi,Jin Chinese,Gansu,Brockhaus and Efron Encyclopedic Dictionary
Jiangxi,Mandarin Chinese,Fujian,Brockhaus and Efron Encyclopedic Dictionary
Shaanxi,Jin Chinese,Inner Mongolia,Brockhaus and Efron Encyclopedic Dictionary
Jiangxi,Mandarin Chinese,Anhui,Brockhaus and Efron Encyclopedic Dictionary
Shaanxi,Jin Chinese,Sichuan,Brockhaus and Efron Encyclopedic Dictionary
Jiangxi,Mandarin Chinese,Guangdong,Brockhaus and Efron Encyclopedic Dictionary
Shaanxi,Jin Chinese,Chongqing,Brockhaus and Efron Encyclopedic Dictionary
Yunnan,Derung language,Tibet,Brockhaus and Efron Encyclopedic Dictionary
Sichuan,Lipo,Guizhou,Brockhaus and Efron Encyclopedic Dictionary
Guangdong,Hakka,Jiangxi,Armenian Soviet Encyclopedia
Heilongjiang,Evenki,Primorsky Krai,Armenian Soviet Encyclopedia
