col0,col1,col2,col3
flag of Picamoixons,chess-rook,Picamoixons,3:2
flag of La Torre de Fontaubella,tower,La Torre de Fontaubella,3:2
flag of Prat de Comte,fess,Prat de Comte,3:2
flag of Vallfogona de Riucorb,bonfire,Vallfogona de Riucorb,3:2
flag of Alàs i Cerc,oak,Alàs i Cerc,3:2
flag of Peramola,millstone,Peramola,3:2
flag of El Pla del Penedès,fleur-de-lis,El Pla del Penedès,3:2
flag of Conesa,defensive wall,Conesa,3:2
flag of Passanant i Belltall,Maltese cross,Passanant i Belltall,3:2
flag of Les Borges del Camp,bend,Les Borges del Camp,3:2
