col0,col1,col2,col3
Woman after the Bath,paper,bathrobe,Hashiguichi Goyo's Beautiful Women
Sketch of a falcon on a pine,paper,Peregrine Falcon,Richard Lane Collection
Mendoza,paper,dirt,Colección Patricia Phelps de Cisneros
Wooded Landscape,paper,dirt,Colección Patricia Phelps de Cisneros
Mendoza,graphite,dirt,Colección Patricia Phelps de Cisneros
Wooded Landscape,graphite,dirt,Colección Patricia Phelps de Cisneros
Mendoza,paper,foliage,Colección Patricia Phelps de Cisneros
Wooded Landscape,paper,foliage,Colección Patricia Phelps de Cisneros
Mendoza,graphite,foliage,Colección Patricia Phelps de Cisneros
Wooded Landscape,graphite,land,Colección Patricia Phelps de Cisneros
Don Mariano Palacio,paper,facial hair,Colección Patricia Phelps de Cisneros
Rio,graphite,rigging,Colección Patricia Phelps de Cisneros
