col0,col1,col2,col3
Minidoka County,United States of America,county of Idaho,"National Register of Historic Places listings in Minidoka County, Idaho"
Blaine County,United States of America,county of Idaho,"National Register of Historic Places listings in Blaine County, Idaho"
Bingham County,United States of America,county of Idaho,"National Register of Historic Places listings in Bingham County, Idaho"
Custer County,United States of America,county of Idaho,"National Register of Historic Places listings in Custer County, Idaho"
Caribou County,United States of America,county of Idaho,"National Register of Historic Places listings in Caribou County, Idaho"
Lemhi County,United States of America,county of Idaho,"National Register of Historic Places listings in Lemhi County, Idaho"
Lincoln County,United States of America,county of Idaho,"National Register of Historic Places listings in Lincoln County, Idaho"
Bonneville County,United States of America,county of Idaho,"National Register of Historic Places listings in Bonneville County, Idaho"
Benewah County,United States of America,county of Idaho,"National Register of Historic Places listings in Benewah County, Idaho"
Bear Lake County,United States of America,county of Idaho,"National Register of Historic Places listings in Bear Lake County, Idaho"
Boundary County,United States of America,county of Idaho,"National Register of Historic Places listings in Boundary County, Idaho"
Boise County,United States of America,county of Idaho,"National Register of Historic Places listings in Boise County, Idaho"
Elmore County,United States of America,county of Idaho,"National Register of Historic Places listings in Elmore County, Idaho"
Canyon County,United States of America,county of Idaho,"National Register of Historic Places listings in Canyon County, Idaho"
Cassia County,United States of America,county of Idaho,"National Register of Historic Places listings in Cassia County, Idaho"
