col0,col1,col2,col3
1981 Kampioenschap van Vlaanderen,1980 Kampioenschap van Vlaanderen,1982 Kampioenschap van Vlaanderen,road bicycle racing
1975 Kampioenschap van Vlaanderen,1974 Kampioenschap van Vlaanderen,1976 Kampioenschap van Vlaanderen,road bicycle racing
1974 Kampioenschap van Vlaanderen,1973 Kampioenschap van Vlaanderen,1975 Kampioenschap van Vlaanderen,road bicycle racing
1973 Kampioenschap van Vlaanderen,1972 Kampioenschap van Vlaanderen,1974 Kampioenschap van Vlaanderen,road bicycle racing
1972 Kampioenschap van Vlaanderen,1971 Kampioenschap van Vlaanderen,1973 Kampioenschap van Vlaanderen,road bicycle racing
1971 Kampioenschap van Vlaanderen,1970 Kampioenschap van Vlaanderen,1972 Kampioenschap van Vlaanderen,road bicycle racing
1970 Kampioenschap van Vlaanderen,1969 Kampioenschap van Vlaanderen,1971 Kampioenschap van Vlaanderen,road bicycle racing
1969 Kampioenschap van Vlaanderen,1968 Kampioenschap van Vlaanderen,1970 Kampioenschap van Vlaanderen,road bicycle racing
1968 Kampioenschap van Vlaanderen,1967 Kampioenschap van Vlaanderen,1969 Kampioenschap van Vlaanderen,road bicycle racing
1967 Kampioenschap van Vlaanderen,1966 Kampioenschap van Vlaanderen,1968 Kampioenschap van Vlaanderen,road bicycle racing
1966 Kampioenschap van Vlaanderen,1965 Kampioenschap van Vlaanderen,1967 Kampioenschap van Vlaanderen,road bicycle racing
1965 Kampioenschap van Vlaanderen,1964 Kampioenschap van Vlaanderen,1966 Kampioenschap van Vlaanderen,road bicycle racing
1964 Kampioenschap van Vlaanderen,1963 Kampioenschap van Vlaanderen,1965 Kampioenschap van Vlaanderen,road bicycle racing
1963 Kampioenschap van Vlaanderen,1962 Kampioenschap van Vlaanderen,1964 Kampioenschap van Vlaanderen,road bicycle racing
1962 Kampioenschap van Vlaanderen,1961 Kampioenschap van Vlaanderen,1963 Kampioenschap van Vlaanderen,road bicycle racing
