col0,col1,col2,col3
Sungai Orok,Berakas 'B',Brunei,village of Brunei
Sungai Liang,Liang,Brunei,village of Brunei
Kampong Sungai Lampai,Kota Batu,Brunei,village of Brunei
Sungai Hanching,Berakas 'B',Brunei,village of Brunei
Kampong Subok,Bandar Seri Begawan,Brunei,village of Brunei
Serusop,Bandar Seri Begawan,Brunei,village of Brunei
Serambangun,Pekan Tutong,Brunei,village of Brunei
Kampong Sengkurong 'A',Sengkurong,Brunei,village of Brunei
Kampong Selayun,Sengkurong,Brunei,village of Brunei
Kampong Saba Laut,Saba,Brunei,village of Brunei
Kampong Saba Darat 'B',Saba,Brunei,village of Brunei
Kampong Saba Darat 'A',Saba,Brunei,village of Brunei
Kampong Ratau,Labi,Brunei,village of Brunei
Pulaie,Bandar Seri Begawan,Brunei,village of Brunei
