col0,col1,col2,col3,col4
2002 Boucles de l'Aulne,Boucles de l'Aulne,France,Olivier Asmaker,2003 Boucles de l'Aulne
1951 Circuit de l'Aulne,Boucles de l'Aulne,France,Fernand Picot,1952 Circuit de l'Aulne
1950 Circuit de l'Aulne,Boucles de l'Aulne,France,Pierre Molinéris,1951 Circuit de l'Aulne
1949 Circuit de l'Aulne,Boucles de l'Aulne,France,Louison Bobet,1950 Circuit de l'Aulne
1948 Circuit de l'Aulne,Boucles de l'Aulne,France,Roger Lévêque,1949 Circuit de l'Aulne
1947 Circuit de l'Aulne,Boucles de l'Aulne,France,André Mahé,1948 Circuit de l'Aulne
1946 Circuit de l'Aulne,Boucles de l'Aulne,France,Roger Lambrecht,1947 Circuit de l'Aulne
1945 Circuit de l'Aulne,Boucles de l'Aulne,France,Jean-Marie Goasmat,1946 Circuit de l'Aulne
2007 Boucles de l'Aulne,1.1,France,Romain Feillu,2008 Boucles de l'Aulne
2000 Boucles de l'Aulne,Boucles de l'Aulne,France,Saulius Ruškys,2001 Boucles de l'Aulne
1999 Circuit de l'Aulne,Boucles de l'Aulne,France,Charles Guilbert,2000 Boucles de l'Aulne
2007 Boucles de l'Aulne,Boucles de l'Aulne,France,Romain Feillu,2008 Boucles de l'Aulne
1985 Circuit de l'Aulne,Boucles de l'Aulne,France,Bernard Hinault,1987 Circuit de l'Aulne
1984 Circuit de l'Aulne,Boucles de l'Aulne,France,Gilbert Duclos-Lassalle,1985 Circuit de l'Aulne
1983 Circuit de l'Aulne,Boucles de l'Aulne,France,Laurent Fignon,1984 Circuit de l'Aulne
