col0,col1,col2,col3
2018 World Rowing Championships – Lightweight women's single scull,2017 World Rowing Championships – Lightweight women's single scull,2018-09-14,2018 World Rowing Championships
2018 World Rowing Championships – Men's eight,2017 World Rowing Championships – Men's eight,2018-09-16,2018 World Rowing Championships
2018 World Rowing Championships – Men's coxless four,2017 World Rowing Championships – Men's coxless four,2018-09-15,2018 World Rowing Championships
2018 World Rowing Championships – Men's coxless pair,2017 World Rowing Championships – Men's coxless pair,2018-09-15,2018 World Rowing Championships
2018 World Rowing Championships – Men's quad scull,2017 World Rowing Championships – Men's quad scull,2018-09-15,2018 World Rowing Championships
2018 World Rowing Championships – Men's double scull,2017 World Rowing Championships – Men's double scull,2018-09-16,2018 World Rowing Championships
2018 World Rowing Championships – Men's single scull,2017 World Rowing Championships – Men's single scull,2018-09-16,2018 World Rowing Championships
2018 World Rowing Championships – Women's eight,2017 World Rowing Championships – Women's eight,2018-09-16,2018 World Rowing Championships
2018 World Rowing Championships – Women's coxless four,2017 World Rowing Championships – Women's coxless four,2018-09-15,2018 World Rowing Championships
2018 World Rowing Championships – Women's coxless pair,2017 World Rowing Championships – Women's coxless pair,2018-09-15,2018 World Rowing Championships
2018 World Rowing Championships – Women's quad scull,2017 World Rowing Championships – Women's quad scull,2018-09-15,2018 World Rowing Championships
2018 World Rowing Championships – Women's double scull,2017 World Rowing Championships – Women's double scull,2018-09-16,2018 World Rowing Championships
