col0,col1,col2,col3
Croix de cimetière de Laval-le-Prieuré,France,registered historic monument,Laval-le-Prieuré
Croix de Loray,France,monument historique classé,Loray
Croix de cimetière de Connigis,France,monument historique classé,Connigis
Croix de Bouverans,France,registered historic monument,Bouverans
Croix de Jouarre,France,monument historique classé,Jouarre
Croix de cimetière de Chamesol,France,monument historique classé,Chamesol
Croix de cimetière Saint-Juéry,France,registered historic monument,Saint-Juéry
Croix de cimetière (Kernascléden),France,registered historic monument,Kernascléden
Croix de cimetière de Saint-Thuriau (Plumergat),France,registered historic monument,Plumergat
Croix de cimetière (Saint-Aubin),France,registered historic monument,Plumelec
Croix de cimetière de Néant-sur-Yvel,France,registered historic monument,Néant-sur-Yvel
Croix de cimetière de Saint-Avé,France,registered historic monument,Saint-Avé
Croix de cimetière de Saint-Tugdual,France,registered historic monument,Saint-Tugdual
