col0,col1,col2,col3
1985 Indonesia Open Badminton Championships – Men's singles,men's singles,1984 Indonesia Open Badminton Championships – Men's singles,badminton
1984 Indonesia Open Badminton Championships – Men's singles,men's singles,1983 Indonesia Open Badminton Championships – Men's singles,badminton
2016 German Badminton Championships – Mixed doubles,mixed doubles,2015 German Badminton Championships – Mixed doubles,badminton
2015 German Badminton Championships – Mixed doubles,mixed doubles,2014 German Badminton Championships – Mixed doubles,badminton
2014 German Badminton Championships – Mixed doubles,mixed doubles,2013 German Badminton Championships – Mixed doubles,badminton
2013 German Badminton Championships – Mixed doubles,mixed doubles,2012 German Badminton Championships – Mixed doubles,badminton
2012 German Badminton Championships – Mixed doubles,mixed doubles,2011 German Badminton Championships – Mixed doubles,badminton
2011 German Badminton Championships – Mixed doubles,mixed doubles,2010 German Badminton Championships – Mixed doubles,badminton
2010 German Badminton Championships – Mixed doubles,mixed doubles,2009 German Badminton Championships – Mixed doubles,badminton
2009 German Badminton Championships – Mixed doubles,mixed doubles,2008 German Badminton Championships – Mixed doubles,badminton
2008 German Badminton Championships – Mixed doubles,mixed doubles,2007 German Badminton Championships – Mixed doubles,badminton
2007 German Badminton Championships – Mixed doubles,mixed doubles,2006 German Badminton Championships – Mixed doubles,badminton
2006 German Badminton Championships – Mixed doubles,mixed doubles,2005 German Badminton Championships – Mixed doubles,badminton
1981 French Open Badminton Championships – Women's singles,women's singles,1980 French Open Badminton Championships – Women's singles,badminton
1980 French Open Badminton Championships – Women's singles,women's singles,1979 French Open Badminton Championships – Women's singles,badminton
