col0,col1,col2,col3
1995–96 Buffalo Sabres season,ice hockey,1996–97 Buffalo Sabres season,1994–95 Buffalo Sabres season
1995–96 Boston Bruins season,ice hockey,1996–97 Boston Bruins season,1994–95 Boston Bruins season
1994–95 Winnipeg Jets season,ice hockey,1995–96 Winnipeg Jets season,1993–94 Winnipeg Jets season
1994–95 Washington Capitals season,ice hockey,1995–96 Washington Capitals season,1993–94 Washington Capitals season
1994–95 Vancouver Canucks season,ice hockey,1995–96 Vancouver Canucks season,1993–94 Vancouver Canucks season
1994–95 Toronto Maple Leafs season,ice hockey,1995–96 Toronto Maple Leafs season,1993–94 Toronto Maple Leafs season
1994–95 Tampa Bay Lightning season,ice hockey,1995–96 Tampa Bay Lightning season,1993–94 Tampa Bay Lightning season
1994–95 St. Louis Blues season,ice hockey,1995–96 St. Louis Blues season,1993–94 St. Louis Blues season
1994–95 San Jose Sharks season,ice hockey,1995–96 San Jose Sharks season,1993–94 San Jose Sharks season
1994–95 Pittsburgh Penguins season,ice hockey,1995–96 Pittsburgh Penguins season,1993–94 Pittsburgh Penguins season
1994–95 Philadelphia Flyers season,ice hockey,1995–96 Philadelphia Flyers season,1993–94 Philadelphia Flyers season
1994–95 Ottawa Senators season,ice hockey,1995–96 Ottawa Senators season,1993–94 Ottawa Senators season
1996–97 Colorado Avalanche season,ice hockey,1997–98 Colorado Avalanche season,1995–96 Colorado Avalanche season
