col0,col1,col2,col3
Chute St Philippe,daily data interval,1996-01-01,Quebec
Cheneville,daily data interval,2018-01-01,Quebec
Chelsea,daily data interval,2018-01-01,Quebec
Harrington,hourly data interval,2006-01-01,Quebec
Sorel,monthly data interval,2018-01-01,Quebec
Sherbrooke,monthly data interval,1975-01-01,Quebec
Sherbrooke,monthly data interval,1985-01-01,Quebec
Sherbrooke,monthly data interval,1972-01-01,Quebec
Scott,monthly data interval,2018-01-01,Quebec
Sawyerville Nord,monthly data interval,2018-01-01,Quebec
