col0,col1,col2,col3
quintozene,fungicide,"Fungicides, Industrial",294.834
carbendazim,fungicide,mutagen,191.069
chlorothalonil,fungicide,"Fungicides, Industrial",265.879
thiram,fungicide,mutagen,239.988
Procymidone,fungicide,"Fungicides, Industrial",283.016684
dinoseb,fungicide,pesticide,240.075
myclobutanil,fungicide,"Fungicides, Industrial",288.114
vinclozolin,fungicide,"Fungicides, Industrial",284.996
benzisothiazolinone,fungicide,disinfectant,151.009
iprodione,fungicide,"Fungicides, Industrial",329.033
biphenyl,fungicide,"Fungicides, Industrial",154.078
hexachlorobenzene,fungicide,"Fungicides, Industrial",283.81
maneb,fungicide,"Fungicides, Industrial",264.879
Mancozeb,fungicide,"Fungicides, Industrial",538.749952
