col0,col1,col2,col3
Achilleus 5 (Pauly-Wissowa),Achilleus 6 (Pauly-Wissowa),public domain,"Pauly-Wissowa vol. I,1"
Achilleus 4 (Pauly-Wissowa),Achilleus 5 (Pauly-Wissowa),public domain,"Pauly-Wissowa vol. I,1"
Achilleus 3 (Pauly-Wissowa),Achilleus 4 (Pauly-Wissowa),public domain,"Pauly-Wissowa vol. I,1"
Achilleus 2 (Pauly-Wissowa),Achilleus 3 (Pauly-Wissowa),public domain,"Pauly-Wissowa vol. I,1"
Achilleus 1 (Pauly-Wissowa),Achilleus 2 (Pauly-Wissowa),public domain,"Pauly-Wissowa vol. I,1"
Ἀχιλλέως νῆσος (Pauly-Wissowa),Achilleus 1 (Pauly-Wissowa),public domain,"Pauly-Wissowa vol. I,1"
Ἀχιλλέως δρόμος (Pauly-Wissowa),Ἀχιλλέως νῆσος (Pauly-Wissowa),public domain,"Pauly-Wissowa vol. I,1"
Ἀχιλλέως ἄλσος (Pauly-Wissowa),Ἀχιλλέως δρόμος (Pauly-Wissowa),public domain,"Pauly-Wissowa vol. I,1"
Achilleitis (Pauly-Wissowa),Ἀχιλλέως ἄλσος (Pauly-Wissowa),public domain,"Pauly-Wissowa vol. I,1"
Ἀχίλλειος λιμήν (Pauly-Wissowa),Achilleitis (Pauly-Wissowa),public domain,"Pauly-Wissowa vol. I,1"
