col0,col1,col2,col3
Oppløyvassdraget,Oppløyelva,river system of Norway,Norwegian Sea basin
Namsenvassdraget,Namsen,river system of Norway,Norwegian Sea basin
Lærdalsvassdraget,Lærdalselva,river system of Norway,Norwegian Sea basin
Lysakervassdraget,Lysakerelva,river system of Norway,Skagerrak basin
Lauvsnesvassdraget,Lauvsneselva,river system of Norway,Norwegian Sea basin
Lakselvvassdraget,Lakselva,river system of Norway,Barents Sea basin
Kongsfjordvassdraget,Kongsfjordelva,river system of Norway,Barents Sea basin
Jølstravassdraget,Jølstra,river system of Norway,Norwegian Sea basin
Follavassdraget,Folla,river system of Norway,Glommavassdraget
Flisavassdraget,Flisa,river system of Norway,Glommavassdraget
Renavassdraget,Rena,river system of Norway,Glommavassdraget
Nitelvvassdraget,Nitelva,river system of Norway,Glommavassdraget
Rakkestadvassdraget,Rakkestadelva,river system of Norway,Glommavassdraget
Gaulavassdraget,Gaula,river system of Norway,Norwegian Sea basin
Gaularvassdraget,Gaula,river system of Norway,Norwegian Sea basin
