col0,col1,col2,col3
Santarém,Brockhaus and Efron Encyclopedic Dictionary,Alpiarça,Patron saint day
Ovar,New Encyclopedic Dictionary,Murtosa,Patron saint day
Chaves,Brockhaus and Efron Encyclopedic Dictionary,Vilardevós,Patron saint day
Abrantes,The Nuttall Encyclopædia,Mação,Patron saint day
Santarém,Brockhaus and Efron Encyclopedic Dictionary,Golegã,Patron saint day
Chaves,Brockhaus and Efron Encyclopedic Dictionary,Vila Pouca de Aguiar,Patron saint day
Abrantes,The Nuttall Encyclopædia,Chamusca,Patron saint day
Santarém,Brockhaus and Efron Encyclopedic Dictionary,Chamusca,Patron saint day
Abrantes,The Nuttall Encyclopædia,Ponte de Sor,Patron saint day
Santarém,Brockhaus and Efron Encyclopedic Dictionary,Alcanena,Patron saint day
Figueira da Foz,Brockhaus and Efron Encyclopedic Dictionary,Pombal,Patron saint day
