col0,col1,col2,col3
Chimney of Hort del Notari,brick,Spain,Alginet
Chimney of Hort de Pobil,brick,Spain,Alginet
Chimney of Hort de la Creu,brick,Spain,Alginet
Chimney of Hort de la Colegiala,brick,Spain,Alginet
Chimney of Jesús Bueno Factory,brick,Spain,Alborache
Chimney at Camí de les Serratelles,brick,Spain,La Llosa
Chimney of Ricardo Martínez brickyard,brick,Spain,Albalat dels Sorells
Chimneys of brickyards in Alfara del Patriarca,brick,Spain,Alfara del Patriarca
"Chimney of Polígon 3, Parcel·la 23i, Catarroja",brick,Spain,Catarroja
"Chimney of Motor del Dorado, Catarroja",brick,Spain,Catarroja
