col0,col1,col2,col3
Saint-Hilaire,commune of France,1972-12-31,Mayor of Saint-Hilaire
Saint-Jean-le-Priche,commune of France,1971-12-31,Mayor of Saint-Jean-le-Priche
Saint-Michel-de-Rivière,commune of France,1972-12-31,Mayor of Saint-Michel-de-Rivière
Saint-Ursin,commune of France,1972-12-31,Mayor of Saint-Ursin
Saint-Symphorien-les-Buttes,commune of France,1973-02-14,Mayor of Saint-Symphorien-les-Buttes
Saint-Léger,commune of France,1972-12-31,Mayor of Saint-Léger
Ronthon,commune of France,1972-12-31,Mayor of Ronthon
Rancoudray,commune of France,1972-12-31,Mayor of Rancoudray
Noirpalu,commune of France,1973-11-30,Mayor of Noirpalu
Molinghem,commune of France,1994-12-31,Mayor of Molinghem
Maulais,commune of France,1972-12-31,Mayor of Maulais
Les Pas,commune of France,1972-12-31,Mayor of Les Pas
Le Mesnil-Hue,commune of France,1972-12-31,Mayor of Le Mesnil-Hue
La Chapelle-Péchaud,commune of France,1972-12-31,Mayor of La Chapelle-Péchaud
