col0,col1,col2,col3
Paul Devrient,opera singer,1890-11-17,German
Henrike Heiland,publisher,1975-03-12,German
Frank Straass,voice actor,1924-12-16,German
Paul Devrient,vocal coach,1890-11-17,German
Henrike Heiland,columnist,1975-03-12,German
Peter Jokostra,author,1912-05-05,German
Henrike Heiland,author,1975-03-12,German
Rebecca Gablé,translator,1964-09-25,German
Henrike Heiland,translator,1975-03-12,German
Paul Devrient,singer,1890-11-17,German
Peter Jokostra,farmer,1912-05-05,German
Kubec Glasmon,pharmacist,1897-08-12,German
Rebecca Gablé,writer,1964-09-25,German
Peter Jokostra,writer,1912-05-05,German
