col0,col1,col2,col3
1998 Asian Badminton Championships,badminton,1997 Asian Badminton Championships,WikiProject Badminton/tournament focus list
2000 Asian Badminton Championships,badminton,1999 Asian Badminton Championships,WikiProject Badminton/tournament focus list
1997 Asian Badminton Championships,badminton,1996 Asian Badminton Championships,WikiProject Badminton/tournament focus list
1995 Asian Badminton Championships,badminton,1994 Asian Badminton Championships,WikiProject Badminton/tournament focus list
1994 Asian Badminton Championships,badminton,1993 Asian Badminton Championships,WikiProject Badminton/tournament focus list
1992 Asian Badminton Championships,badminton,1991 Asian Badminton Championships,WikiProject Badminton/tournament focus list
1989 Asian Badminton Championships,badminton,1987 Asian Badminton Championships,WikiProject Badminton/tournament focus list
1985 Asian Badminton Championships,badminton,1983 Asian Badminton Championships,WikiProject Badminton/tournament focus list
1983 Asian Badminton Championships,badminton,1976 Asian Badminton Championships,WikiProject Badminton/tournament focus list
1976 Asian Badminton Championships,badminton,1971 Asian Badminton Championships,WikiProject Badminton/tournament focus list
1971 Asian Badminton Championships,badminton,1969 Asian Badminton Championships,WikiProject Badminton/tournament focus list
1969 Asian Badminton Championships,badminton,1965 Asian Badminton Championships,WikiProject Badminton/tournament focus list
2010 Asian Badminton Championships,badminton,2009 Asian Badminton Championships,WikiProject Badminton/tournament focus list
