col0,col1,col2,col3
4 x 50 metres freestyle relay,World record progression 4 × 50 metres freestyle relay,swimming pool,swimmer
4 x 50 metres medley relay,World record progression 4 × 50 metres medley relay,swimming pool,swimmer
100 metres breaststroke,world record progression 100 metres breaststroke,swimming pool,swimmer
50 metre butterfly,World record progression 50 metres butterfly,swimming pool,swimmer
1500 metre freestyle,World record progression 1500 metres freestyle,swimming pool,swimmer
50 metres backstroke,World record progression 50 metres backstroke,swimming pool,swimmer
100 metres backstroke,world record progression 100 metres backstroke,swimming pool,swimmer
200 metres individual medley,World record progression 200 metres individual medley,swimming pool,swimmer
100 metres butterfly,World record progression 100 metres butterfly,swimming pool,swimmer
400 metres individual medley,World record progression 400 metres individual medley,swimming pool,swimmer
