col0,col1,col2,col3
Petrykivka,Petrykivka Raion,Ukraine,Petrykivka Raion
Chernivtsi,Chernivtsi Raion,Ukraine,Chernivtsi Raion
Tyvriv,Tyvriv Raion,Ukraine,Tyvriv Raion
Vradiivka,Vradiivka Raion,Ukraine,Vradiivka Raion
Bereznehuvate,Bereznehuvate Raion,Ukraine,Bereznehuvate Raion
Kryve Ozero,Kryve Ozero Raion,Ukraine,Kryve Ozero Raion
Borova,Borova Raion,Ukraine,Borova Raion
Berezanka,Berezanka Raion,Ukraine,Berezanka Raion
Domaniwka,Domanivka Raion,Ukraine,Domanivka Raion
Yelanets,Yelanets Raion,Ukraine,Yelanets Raion
Brusyliv,Brusyliv Raion,Ukraine,Brusyliv Raion
