col0,col1,col2,col3
"Architectural drawing from the Engetrim archive, ref. obj-0002387",Albert Arnou,design drawing,Archive of Entreprises Générales de Travaux Immobiliers
"Architectural drawing from the Engetrim archive, ref. obj-0002386",Guillaume Tijs,design drawing,Archive of Entreprises Générales de Travaux Immobiliers
"Architectural drawing from the Engetrim archive, ref. obj-0002385",Emile Van Leemputten,design drawing,Archive of Entreprises Générales de Travaux Immobiliers
"Architectural drawing from the Engetrim archive, ref. obj-0002381",John Voet,design drawing,Archive of Entreprises Générales de Travaux Immobiliers
"Architectural drawing from the Engetrim archive, ref. obj-0002380",Charles Wuyts,design drawing,Archive of Entreprises Générales de Travaux Immobiliers
"Architectural drawing from the Engetrim archive, ref. obj-0002379",John Voet,design drawing,Archive of Entreprises Générales de Travaux Immobiliers
"Architectural drawing from the Engetrim archive, ref. obj-0002378",August Cols,design drawing,Archive of Entreprises Générales de Travaux Immobiliers
"Architectural drawing from the Engetrim archive, ref. obj-0002372",Jules Bilmeyer,design drawing,Archive of Entreprises Générales de Travaux Immobiliers
"Architectural drawing from the Engetrim archive, ref. obj-0002367",René Du Bois,design drawing,Archive of Entreprises Générales de Travaux Immobiliers
"Architectural drawing from the Engetrim archive, ref. obj-0002366",August Cols,design drawing,Archive of Entreprises Générales de Travaux Immobiliers
"Architectural drawing from the Engetrim archive, ref. obj-0002354",August Cols,design drawing,Archive of Entreprises Générales de Travaux Immobiliers
"Architectural drawing from the Engetrim archive, ref. obj-0002052",August Cols,design drawing,Archive of Entreprises Générales de Travaux Immobiliers
"Architectural drawing from the Engetrim archive, ref. obj-0002365",John Voet,design drawing,Archive of Entreprises Générales de Travaux Immobiliers
"Architectural drawing from the Engetrim archive, ref. obj-0002364",John Voet,design drawing,Archive of Entreprises Générales de Travaux Immobiliers
